index,frame,F11,F12,F21,F22,P11,P12,P21,P22,vol_square,vol_rectangle_p,vol_rectangle_m,vol_tot,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m
70,000,1.0010000000e+00,2.2267191781e-03,-1.4058596194e-03,1.0006934000e+00,1.3856524201e-01,3.4729653622e-06,7.9429332557e-05,7.7522100557e-02,6.2524948560e-01,1.8239797668e-01,1.9235253772e-01,1.0000000000e-04,1.3084105837e+00,-9.5486178416e-03,-2.3064586306e-02,0.09962584380023559,0.06237987262597346,0.06701658456560017
71,000,1.0010000000e+00,2.2038953834e-03,-1.3729728295e-03,1.0006934000e+00,1.3960462593e-01,1.1995576859e-05,7.8448887672e-05,7.6797190680e-02,6.2450960219e-01,1.8252572016e-01,1.9296467764e-01,1.0000000000e-04,1.3036894867e+00,-9.6188022685e-03,-2.3220551249e-02,0.09943134234414752,0.0625570724614454,0.06738353421835103
72,000,1.0010000000e+00,2.1821415114e-03,-1.3411590594e-03,1.0006934000e+00,1.4037679388e-01,1.2382397784e-05,7.6687592292e-05,7.6316785133e-02,6.2392746914e-01,1.8290466392e-01,1.9316786694e-01,1.0000000000e-04,1.2989923266e+00,-9.6865945149e-03,-2.3370761967e-02,0.09907474040300822,0.06273189919318253,0.06747278599292614
73,000,1.0010000000e+00,2.1615892181e-03,-1.3109123540e-03,1.0006934000e+00,1.4093692949e-01,-1.3970968983e-06,7.4685136477e-05,7.6027017454e-02,6.2308384774e-01,1.8368312757e-01,1.9323302469e-01,1.0000000000e-04,1.2942963675e+00,-9.7520750872e-03,-2.3515399310e-02,0.09882553151093156,0.06282507938733288,0.06761302339984832
74,000,1.0010000000e+00,2.1423712336e-03,-1.2825940733e-03,1.0006934000e+00,1.4132468539e-01,-3.4764632040e-05,7.4045013869e-05,7.5890604901e-02,6.2288494513e-01,1.8388888889e-01,1.9322616598e-01,1.0000000000e-04,1.2895728288e+00,-9.8153985978e-03,-2.3654844259e-02,0.09833264167466042,0.06285359038942169,0.0674983176195256
75,000,1.0010000000e+00,2.1249703267e-03,-1.2569040159e-03,1.0006934000e+00,1.4156961269e-01,-8.6716310402e-05,7.7977409950e-05,7.5896943634e-02,6.2236968450e-01,1.8425925926e-01,1.9337105624e-01,1.0000000000e-04,1.2847845897e+00,-9.8767955616e-03,-2.3789669859e-02,0.09788772349346828,0.06289669089287861,0.06730447868554734
76,000,1.0010000000e+00,2.1122818677e-03,-1.2372813519e-03,1.0006934000e+00,1.4167821734e-01,-1.3857797108e-04,9.0753491155e-05,7.6098896436e-02,6.2165552126e-01,1.8487568587e-01,1.9346879287e-01,1.0000000000e-04,1.2798954016e+00,-9.9366901249e-03,-2.3920853956e-02,0.09746530123431979,0.06293174295072299,0.067292456743179
77,000,1.0010000000e+00,2.1696375873e-03,-1.2969215987e-03,1.0006934000e+00,1.4111265850e-01,-3.1318707423e-04,1.1482897233e-04,7.6731836226e-02,6.2103566529e-01,1.8566958162e-01,1.9329475309e-01,1.0000000000e-04,1.2749185406e+00,-9.9961294698e-03,-2.4049087379e-02,0.0967900114282328,0.0629701451331999,0.06692981746997265
78,000,1.0010000000e+00,2.5041832868e-03,-1.6942941833e-03,1.0006934000e+00,1.3797931827e-01,5.1407635711e-05,9.7530197608e-05,8.0863799076e-02,6.2019547325e-01,1.8777349108e-01,1.9203103567e-01,1.0000000000e-04,1.2699604137e+00,-1.0059552634e-02,-2.4177621325e-02,0.09627023506604979,0.06303556493729146,0.06640848920545686
79,000,1.0010000000e+00,2.7505089343e-03,-2.0065673797e-03,1.0006934000e+00,1.3528263189e-01,4.1453040530e-04,9.4928338279e-05,8.3952938115e-02,6.2005229767e-01,1.8866083676e-01,1.9128686557e-01,1.0000000000e-04,1.2651569837e+00,-1.0130338933e-02,-2.4327736389e-02,0.0959813532789707,0.06322573352556546,0.06683154143804507
80,000,1.0010000000e+00,2.8441986713e-03,-2.1278763771e-03,1.0006934000e+00,1.3393347772e-01,4.4310746562e-04,1.0702992719e-04,8.5189965911e-02,6.2026063100e-01,1.8886831276e-01,1.9087105624e-01,1.0000000000e-04,1.2605650780e+00,-1.0202712296e-02,-2.4482818034e-02,0.09574717858913233,0.06268198802059985,0.06667508012880817
81,000,1.0010000000e+00,2.9083703452e-03,-2.2135151385e-03,1.0006934000e+00,1.3291290795e-01,3.7788035360e-04,1.3280372408e-04,8.6117821117e-02,6.1999828532e-01,1.8879115226e-01,1.9121056241e-01,1.0000000000e-04,1.2561592087e+00,-1.0273814662e-02,-2.4633727198e-02,0.09562754305243239,0.06253311696528402,0.0666093972247369
82,000,1.0010000000e+00,2.9831188873e-03,-2.3193522658e-03,1.0006934000e+00,1.3205706928e-01,1.6751610863e-04,1.6856098268e-04,8.7147671399e-02,6.1926183128e-01,1.8939300412e-01,1.9134516461e-01,1.0000000000e-04,1.2518910371e+00,-1.0342934938e-02,-2.4777270110e-02,0.0950708370730174,0.06251621212480299,0.06612373866761379
83,000,1.0010000000e+00,3.1000700512e-03,-2.5009575578e-03,1.0006934000e+00,1.3142170657e-01,-1.6597685502e-04,1.2511567867e-04,8.8534539630e-02,6.1892403978e-01,1.8984825103e-01,1.9122770919e-01,1.0000000000e-04,1.2477162341e+00,-1.0410966020e-02,-2.4916769280e-02,0.09470174138982344,0.062458917840802916,0.06582161697406644
84,000,1.0010000000e+00,3.1181504811e-03,-2.5344860062e-03,1.0006934000e+00,1.3206356613e-01,-1.6558710545e-04,1.2902609244e-04,8.7824340457e-02,6.1906035665e-01,1.8960305213e-01,1.9133659122e-01,1.0000000000e-04,1.2436021402e+00,-1.0478285543e-02,-2.5053393249e-02,0.09437864243744468,0.06280576211574138,0.06561203302229109
85,000,1.0010000000e+00,3.0917796394e-03,-2.5433038193e-03,1.0006934000e+00,1.3135048054e-01,-8.1680987306e-05,1.6097703217e-04,8.8559749913e-02,6.1903463649e-01,1.8974794239e-01,1.9121742112e-01,1.0000000000e-04,1.2395205011e+00,-1.0545528346e-02,-2.5171086443e-02,0.09408745833969244,0.06344395514641786,0.06564322625155103
86,000,1.0010000000e+00,3.2199362389e-03,-2.7076161939e-03,1.0006934000e+00,1.4065636713e-01,7.0759107311e-05,1.6757425745e-04,9.1093258507e-02,6.1838305898e-01,1.8950188615e-01,1.9211505487e-01,1.0000000000e-04,1.2354450100e+00,-1.0615608469e-02,-2.5386815399e-02,0.093843393843829,0.0639926368195348,0.0649065171342217
87,000,1.0010000000e+00,3.0508557203e-03,-2.5484971488e-03,1.0006934000e+00,1.4380394380e-01,4.8569744102e-05,5.7834237723e-05,8.5758302719e-02,6.1850480110e-01,1.8926868999e-01,1.9222650892e-01,1.0000000000e-04,1.2313492338e+00,-1.0686367872e-02,-2.5493010688e-02,0.0936445446442925,0.06362640922870855,0.06494779571405723
88,000,1.0010000000e+00,3.0282644073e-03,-2.5287506808e-03,1.0006934000e+00,1.4363735885e-01,8.7731730854e-05,1.1923687033e-05,8.8445371460e-02,6.1822445130e-01,1.9023405350e-01,1.9154149520e-01,1.0000000000e-04,1.2272195635e+00,-1.0751675200e-02,-2.5615592344e-02,0.09302237580745606,0.06346966033010301,0.06464837835400009
89,000,1.0010000000e+00,2.1171517591e-03,-1.7792097024e-03,1.0006934000e+00,8.5409468248e-02,-1.5439555815e-03,2.0332538379e-03,9.9618407131e-02,6.1790123457e-01,1.9340534979e-01,1.8869341564e-01,1.0000000000e-04,1.2228366489e+00,-1.0991044875e-02,-2.6096805924e-02,0.09257719146002798,0.06328361259238266,0.06450088350471912
90,000,1.0010000000e+00,1.8557087325e-03,-1.4959723596e-03,1.0006934000e+00,1.0801102475e-01,2.7614102016e-03,-3.0108292324e-03,1.1756593643e-01,6.1760545267e-01,1.9453703704e-01,1.8785751029e-01,1.0000000000e-04,1.2184679881e+00,-1.1122050541e-02,-2.6251750147e-02,0.09198322080685117,0.06172277987544378,0.06293412173640164
91,000,1.0010000000e+00,1.7017336680e-03,-1.2718554357e-03,1.0006934000e+00,1.1184734135e-01,-1.4806169352e-04,1.5949705017e-04,1.1004716131e-01,6.1741512346e-01,1.9484224966e-01,1.8774262689e-01,1.0000000000e-04,1.2140823399e+00,-1.1225681265e-02,-2.6427028116e-02,0.09144721771046302,0.061478537866699184,0.06235339836595312
92,000,1.0010000000e+00,1.7034511851e-03,-1.2751763329e-03,1.0006934000e+00,1.1155743678e-01,-1.4112489852e-04,1.6605418778e-04,1.1062460768e-01,6.1740740741e-01,1.9497513717e-01,1.8761745542e-01,1.0000000000e-04,1.2097470509e+00,-1.1294412350e-02,-2.6567637414e-02,0.09122497644707782,0.061556769632999705,0.062215121489274806
93,000,1.0010000000e+00,1.7058020065e-03,-1.2801595093e-03,1.0006934000e+00,1.1122888514e-01,-1.3329112624e-04,1.7291431340e-04,1.1126528599e-01,6.1685785322e-01,1.9509859396e-01,1.8804355281e-01,1.0000000000e-04,1.2055072927e+00,-1.1362488216e-02,-2.6706245989e-02,0.09102072812851515,0.06153362666631214,0.06207232083407376
94,000,1.0010000000e+00,1.7102103151e-03,-1.2888015836e-03,1.0006934000e+00,1.1081095073e-01,-1.2456689460e-04,1.7980165123e-04,1.1204645634e-01,6.1638031550e-01,1.9546382030e-01,1.8815586420e-01,1.0000000000e-04,1.2014082835e+00,-1.1429678479e-02,-2.6842159400e-02,0.09083250321141396,0.06154129141706856,0.06192000144298107
95,000,1.0010000000e+00,1.7207663372e-03,-1.3072582433e-03,1.0006934000e+00,1.1015455010e-01,-1.1529076029e-04,1.8552716381e-04,1.1316687460e-01,6.1602451989e-01,1.9620884774e-01,1.8776663237e-01,1.0000000000e-04,1.1974531914e+00,-1.1495715284e-02,-2.6975893722e-02,0.0906612418354762,0.06154181290676157,0.06176678181663475
96,000,1.0010000000e+00,1.8551065250e-03,-1.5102349451e-03,1.0006934000e+00,1.0596316953e-01,3.5428842053e-05,1.9089896509e-04,1.1823799563e-01,6.1542352538e-01,1.9706961591e-01,1.8750685871e-01,1.0000000000e-04,1.1935996414e+00,-1.1575685214e-02,-2.7152116229e-02,0.09051580818229876,0.06151042453883408,0.0616245270965097
97,000,1.0010000000e+00,1.8910128817e-03,-1.5739227362e-03,1.0006934000e+00,1.0583450615e-01,7.4112453625e-05,1.0839339623e-04,1.1863121272e-01,6.1456532922e-01,1.9717764060e-01,1.8825703018e-01,1.0000000000e-04,1.1898302457e+00,-1.1643981593e-02,-2.7289110635e-02,0.09044359140892044,0.061640788413307564,0.06116802582452145
98,000,1.0010000000e+00,1.8670526818e-03,-1.5066166860e-03,1.0006934000e+00,9.7083874713e-02,7.2444153236e-05,1.2844352082e-04,1.2781039345e-01,6.1421553498e-01,1.9827331962e-01,1.8751114540e-01,1.0000000000e-04,1.1860507333e+00,-1.1768074679e-02,-2.7559616591e-02,0.09014478842783778,0.06139656630289181,0.060923381446862504
99,000,1.0010000000e+00,1.7582928201e-03,-1.3373108764e-03,1.0006934000e+00,8.6530971943e-02,6.3670555905e-05,9.4820408678e-05,1.3889405560e-01,6.1335733882e-01,2.0152949246e-01,1.8511316872e-01,1.0000000000e-04,1.1823027932e+00,-1.1867840042e-02,-2.7758645937e-02,0.08985179288609461,0.06130322268864906,0.05827848287613686
100,000,1.0010000000e+00,1.7052652159e-03,-1.2762355627e-03,1.0006934000e+00,7.7266314025e-02,6.8267024033e-05,9.4719369473e-05,1.4849573945e-01,6.1202846365e-01,2.0380915638e-01,1.8416237997e-01,1.0000000000e-04,1.1785444727e+00,-1.1970218149e-02,-2.7904171140e-02,0.08955051075015102,0.06091355764465253,0.05922308161020984
101,000,1.0010000000e+00,1.5830025004e-03,-1.1230843740e-03,1.0006934000e+00,7.7766149887e-02,4.3042337337e-05,3.3958024926e-05,1.4896047089e-01,6.1205332647e-01,2.0360682442e-01,1.8433984911e-01,1.0000000000e-04,1.1748015606e+00,-1.2049341747e-02,-2.8071116739e-02,0.08908814034898657,0.0606972067752521,0.059552435714023876
102,000,1.0010000000e+00,1.2719063257e-03,-7.6944463634e-04,1.0006934000e+00,7.9997467839e-02,2.5915205065e-05,3.8408039392e-06,1.4661290118e-01,6.1105195473e-01,2.0287379973e-01,1.8607424554e-01,1.0000000000e-04,1.1710100010e+00,-1.2183714566e-02,-2.8292292601e-02,0.08872204420534924,0.061669923697365625,0.05942758554207386
103,000,1.0010000000e+00,1.0409426890e-03,-4.8207743145e-04,1.0006934000e+00,7.7548307815e-02,-1.5436283664e-04,4.1340507642e-05,1.4791871397e-01,6.1068930041e-01,2.0287294239e-01,1.8643775720e-01,1.0000000000e-04,1.1672929624e+00,-1.2261158715e-02,-2.8441678594e-02,0.08838933104922202,0.0628859200615276,0.05939262840124575
104,000,1.0010000000e+00,1.1295620091e-03,-5.7723083486e-04,1.0006934000e+00,8.0182323970e-02,-1.2711819928e-04,4.0496035658e-05,1.4677002314e-01,6.1054183813e-01,2.0305384088e-01,1.8640432099e-01,1.0000000000e-04,1.1636126637e+00,-1.2334161988e-02,-2.8547923733e-02,0.08808526946411639,0.06327879010149595,0.05915154884385634
105,000,1.0010000000e+00,1.1192228000e-03,-5.6254823627e-04,1.0006934000e+00,7.9718040517e-02,-1.2398168669e-04,4.0707992613e-05,1.4739909330e-01,6.1053412209e-01,2.0296639232e-01,1.8649948560e-01,1.0000000000e-04,1.1599838349e+00,-1.2402067090e-02,-2.8684979823e-02,0.08779847733312854,0.06295910411813714,0.058928892099413946
106,000,1.0010000000e+00,1.1084089733e-03,-5.4687263608e-04,1.0006934000e+00,7.9107499227e-02,-1.2085891774e-04,4.0801195120e-05,1.4817069532e-01,6.1037551440e-01,2.0332990398e-01,1.8629458162e-01,1.0000000000e-04,1.1564130587e+00,-1.2468894337e-02,-2.8820421600e-02,0.08752753438272777,0.06292710067509072,0.05882448751494568
107,000,1.0010000000e+00,1.0965526140e-03,-5.2955965118e-04,1.0006934000e+00,7.8405270471e-02,-1.1791546129e-04,4.0712881401e-05,1.4903080784e-01,6.1046982167e-01,2.0353909465e-01,1.8599108368e-01,1.0000000000e-04,1.1529073168e+00,-1.2534239153e-02,-2.8953454878e-02,0.08726922077852467,0.06286762535290935,0.0587164257986011
108,000,1.0010000000e+00,1.0835080030e-03,-5.1049122834e-04,1.0006934000e+00,7.7655589854e-02,-1.1524916043e-04,4.0440926010e-05,1.4993477440e-01,6.1056241427e-01,2.0322359396e-01,1.8621399177e-01,1.0000000000e-04,1.1494694467e+00,-1.2597750329e-02,-2.9083325278e-02,0.08702229989949613,0.06284064893381076,0.058601144499322855
109,000,1.0010000000e+00,1.0692774485e-03,-4.8974386106e-04,1.0006934000e+00,7.6894018751e-02,-1.1291093306e-04,4.0004890879e-05,1.5084621228e-01,6.1031635802e-01,2.0348936900e-01,1.8619427298e-01,1.0000000000e-04,1.1460986041e+00,-1.2659163469e-02,-2.9209419150e-02,0.08678594478220461,0.06283068271237371,0.058515535215230625
110,000,1.0010000000e+00,1.0537867285e-03,-4.6729996239e-04,1.0006934000e+00,7.6146577705e-02,-1.1094096846e-04,3.9419318032e-05,1.5173839704e-01,6.1002057613e-01,2.0365997942e-01,1.8631944444e-01,1.0000000000e-04,1.1427910260e+00,-1.2718309902e-02,-2.9331310295e-02,0.08655893586263048,0.06282418794500556,0.058427662085635296
111,000,1.0010000000e+00,1.0367360880e-03,-4.4289477939e-04,1.0006934000e+00,7.5434446219e-02,-1.0939745063e-04,3.8680029880e-05,1.5258973431e-01,6.1022290809e-01,2.0359825103e-01,1.8617884088e-01,1.0000000000e-04,1.1395408397e+00,-1.2775112125e-02,-2.9448762857e-02,0.08634100389856372,0.06282320803847895,0.058339598515914345
112,000,1.0010000000e+00,1.0173727969e-03,-4.1583088760e-04,1.0006934000e+00,7.4783504150e-02,-1.0838776397e-04,3.7749650883e-05,1.5337420748e-01,6.0981567215e-01,2.0445044582e-01,1.8573388203e-01,1.0000000000e-04,1.1363407533e+00,-1.2829573515e-02,-2.9561706577e-02,0.08613174880096643,0.06286026930119834,0.05826603207746642
113,000,1.0010000000e+00,9.9362869399e-04,-3.8424486062e-04,1.0006934000e+00,7.4248120669e-02,-1.0816117413e-04,3.6506324803e-05,1.5403763709e-01,6.0942386831e-01,2.0454046639e-01,1.8603566529e-01,1.0000000000e-04,1.1331825526e+00,-1.2881769996e-02,-2.9670195532e-02,0.08593108908912614,0.06292946726413182,0.0582017502714999
114,000,1.0010000000e+00,9.5206230695e-04,-3.3656298687e-04,1.0006934000e+00,7.4159396896e-02,-1.1011621900e-04,3.4155996369e-05,1.5425020500e-01,6.0940414952e-01,2.0433984911e-01,1.8625600137e-01,1.0000000000e-04,1.1300573083e+00,-1.2931864077e-02,-2.9774251892e-02,0.0857395962215295,0.06302347282625723,0.0580783384414173
115,000,1.0010000000e+00,8.2400583299e-04,-2.0780681519e-04,1.0006934000e+00,7.4808414367e-02,-1.1894703341e-04,2.4147451510e-05,1.5380812132e-01,6.0934670782e-01,2.0400120027e-01,1.8665209191e-01,1.0000000000e-04,1.1269544379e+00,-1.2980802983e-02,-2.9881621185e-02,0.08557926879752546,0.06315600645613538,0.05809283329710985
116,000,1.0010000000e+00,7.0383996077e-04,-6.4437245876e-05,1.0006934000e+00,7.1289307677e-02,-1.2600644570e-04,8.4680325320e-06,1.5800690894e-01,6.0930812757e-01,2.0448816872e-01,1.8620370370e-01,1.0000000000e-04,1.1238584398e+00,-1.3033200759e-02,-3.0033728319e-02,0.0854320166028727,0.06323702841161614,0.05812984010596585
117,000,1.0010000000e+00,6.1059363619e-04,-3.3171681320e-05,1.0006934000e+00,7.5895832188e-02,-1.1607472766e-04,6.9892418408e-06,1.5323554260e-01,6.0897033608e-01,2.0379801097e-01,1.8723165295e-01,1.0000000000e-04,1.1207353994e+00,-1.3117866332e-02,-3.0165507537e-02,0.08510469772584825,0.0636218357028679,0.05787344771884999
118,000,1.0010000000e+00,6.9168041280e-04,-1.6118689593e-04,1.0006934000e+00,7.8390093312e-02,-1.1523614286e-04,2.0995888657e-05,1.5043176726e-01,6.0882287380e-01,2.0300925926e-01,1.8816786694e-01,1.0000000000e-04,1.1176357540e+00,-1.3175507223e-02,-3.0247288752e-02,0.08484297282294287,0.06343907344472724,0.05809530541019141
119,000,1.0010000000e+00,7.0218139655e-04,-1.8071797190e-04,1.0006934000e+00,7.9299175571e-02,-1.1068258158e-04,2.5205144343e-05,1.4946430782e-01,6.0850651578e-01,2.0306841564e-01,1.8842506859e-01,1.0000000000e-04,1.1145347611e+00,-1.3219313507e-02,-3.0335305194e-02,0.08460089771585759,0.06376047304982706,0.05825280760430649
120,000,1.0010000000e+00,6.8785077967e-04,-1.6021715543e-04,1.0006934000e+00,7.9512168641e-02,-1.0826020737e-04,2.5944642713e-05,1.4926304200e-01,6.0833247599e-01,2.0309670782e-01,1.8857081619e-01,1.0000000000e-04,1.1114123779e+00,-1.3260987517e-02,-3.0424829248e-02,0.08437541991662079,0.06366068610587484,0.05819887001071347
121,000,1.0010000000e+00,6.7628226121e-04,-1.4157752140e-04,1.0006934000e+00,7.9802519530e-02,-1.0536746696e-04,2.7059733192e-05,1.4897076666e-01,6.0838305898e-01,2.0292266804e-01,1.8869427298e-01,1.0000000000e-04,1.1082594313e+00,-1.3301867673e-02,-3.0513134736e-02,0.08416865665796477,0.06360652170821428,0.05816338482212406
122,000,1.0010000000e+00,6.7102748350e-04,-1.2789126699e-04,1.0006934000e+00,8.0359415255e-02,-1.0114374539e-04,2.9137916250e-05,1.4840035672e-01,6.0868998628e-01,2.0255144033e-01,1.8875857339e-01,1.0000000000e-04,1.1050688698e+00,-1.3342192128e-02,-3.0600973653e-02,0.08385111289438356,0.06347631760067127,0.058133530524746437
123,000,1.0010000000e+00,6.6380917334e-04,-1.1418993393e-04,1.0006934000e+00,8.1185251517e-02,-9.6185991505e-05,3.1335946945e-05,1.4756289161e-01,6.0831618656e-01,2.0263631687e-01,1.8904749657e-01,1.0000000000e-04,1.1018350781e+00,-1.3382166577e-02,-3.0690201805e-02,0.08349998755444202,0.0633625343527949,0.05809580474168491
124,000,1.0010000000e+00,6.3498107549e-04,-1.1642687345e-04,1.0006934000e+00,8.0296689469e-02,-1.0110567421e-04,2.1628991282e-05,1.4860878676e-01,6.0777606310e-01,2.0275462963e-01,1.8946930727e-01,1.0000000000e-04,1.0985476371e+00,-1.3427331504e-02,-3.0797053807e-02,0.08319595751261706,0.0633567552135103,0.05807282200997702
125,000,1.0010000000e+00,6.4008006655e-04,-1.1811755392e-04,1.0006934000e+00,8.0709342766e-02,-9.7092239211e-05,2.1684601649e-05,1.4839201842e-01,6.0764060357e-01,2.0293810014e-01,1.8942129630e-01,1.0000000000e-04,1.0952162039e+00,-1.3468580248e-02,-3.0885391526e-02,0.08290023695056163,0.06220387821720727,0.05831498479863281
126,000,1.0010000000e+00,6.2390213599e-04,-1.0878824935e-04,1.0006934000e+00,8.1435017491e-02,-9.2422725921e-05,1.7149967248e-05,1.4817517699e-01,6.0814643347e-01,2.0265603567e-01,1.8919753086e-01,1.0000000000e-04,1.0918365521e+00,-1.3510239735e-02,-3.0977094358e-02,0.08261601334464437,0.06213825485523347,0.05825399246691082
127,000,1.0010000000e+00,5.9018493071e-04,-6.8360252744e-05,1.0006934000e+00,8.1965688581e-02,-9.1535062581e-05,1.4013226776e-05,1.4767117312e-01,6.0759945130e-01,2.0267746914e-01,1.8972307956e-01,1.0000000000e-04,1.0884105695e+00,-1.3552636131e-02,-3.1074504165e-02,0.08233484532227428,0.06205417025731384,0.058192006177749625
128,000,1.0010000000e+00,5.1664959018e-04,-3.8713618447e-06,1.0006934000e+00,8.3335603910e-02,-9.0888227152e-05,2.7479776122e-06,1.4637026325e-01,6.0783007545e-01,2.0233281893e-01,1.8983710562e-01,1.0000000000e-04,1.0849402082e+00,-1.3596135701e-02,-3.1173965435e-02,0.08205543597936213,0.061954323866151836,0.058110177602888044
129,000,1.0010000000e+00,6.0562965701e-04,-1.6500513878e-04,1.0006934000e+00,8.1681233781e-02,-8.0669020234e-05,1.1353778813e-05,1.4788078424e-01,6.0774176955e-01,2.0260116598e-01,1.8965706447e-01,1.0000000000e-04,1.0814258553e+00,-1.3642968298e-02,-3.1280543737e-02,0.08177737792197243,0.06182398102367848,0.058044455722222006
130,000,1.0010000000e+00,5.9233425929e-04,-1.4282295774e-04,1.0006934000e+00,8.1461007620e-02,-7.9652032234e-05,1.1709378289e-05,1.4813258923e-01,6.0796382030e-01,2.0256772977e-01,1.8946844993e-01,1.0000000000e-04,1.0778746392e+00,-1.3687737866e-02,-3.1380117543e-02,0.08149867964094519,0.06157924299842213,0.05789322396360723
131,000,1.0010000000e+00,5.7923785347e-04,-1.2062874020e-04,1.0006934000e+00,8.1215509987e-02,-7.8758569941e-05,1.1637495987e-05,1.4840580231e-01,6.0763803155e-01,2.0309413580e-01,1.8926783265e-01,1.0000000000e-04,1.0742834234e+00,-1.3732887100e-02,-3.1480306876e-02,0.08121957021253097,0.06149004305544394,0.05783231224985935
132,000,1.0010000000e+00,5.6652897165e-04,-9.9422733420e-05,1.0006934000e+00,8.0967588280e-02,-7.8097379875e-05,1.0726632793e-05,1.4869104865e-01,6.0730881344e-01,2.0301868999e-01,1.8967249657e-01,1.0000000000e-04,1.0706493619e+00,-1.3778340156e-02,-3.1580940134e-02,0.08093850902460488,0.061653508885269645,0.05773281748415368
133,000,1.0010000000e+00,5.5746449888e-04,-8.6798278442e-05,1.0006934000e+00,8.0811395585e-02,-7.8069620919e-05,6.8603728993e-06,1.4902989420e-01,6.0753600823e-01,2.0267061043e-01,1.8979338134e-01,1.0000000000e-04,1.0669668917e+00,-1.3824068444e-02,-3.1681958649e-02,0.08065440947104958,0.06176450076219964,0.05766803744517167
134,000,1.0010000000e+00,5.4058968748e-04,-6.0509307988e-05,1.0006934000e+00,8.0271526537e-02,-7.7922432344e-05,-5.0669834023e-06,1.4922122959e-01,6.0755229767e-01,2.0279578189e-01,1.8965192044e-01,1.0000000000e-04,1.0632273859e+00,-1.3870122917e-02,-3.1784220363e-02,0.0803665323187312,0.06187509554685452,0.05763165498250827
135,000,1.0010000000e+00,5.5722364534e-04,-1.5205798759e-04,1.0006934000e+00,8.0232110640e-02,-8.2069362356e-05,-7.8208291462e-05,1.4958565404e-01,6.0795867627e-01,2.0296382030e-01,1.8907750343e-01,1.0000000000e-04,1.0594136726e+00,-1.3920520650e-02,-3.1903247637e-02,0.08007283481359039,0.06186055640363784,0.05757126002648951
136,000,1.0010000000e+00,5.2363596157e-04,-1.0818447922e-04,1.0006934000e+00,7.9324578003e-02,-8.2934809605e-05,-4.5882512837e-05,1.4931133282e-01,6.0833247599e-01,2.0276577503e-01,1.8890174897e-01,1.0000000000e-04,1.0555158158e+00,-1.3968770474e-02,-3.2012515086e-02,0.07976977527801123,0.06156642702393436,0.05740293039926542
137,000,1.0010000000e+00,4.5049449695e-04,-6.5070975855e-05,1.0006934000e+00,8.3431323762e-02,-8.9471704847e-05,-5.9613069340e-05,1.4747714280e-01,6.0842078189e-01,2.0176783265e-01,1.8981138546e-01,1.0000000000e-04,1.0514983247e+00,-1.4026280541e-02,-3.2137485743e-02,0.07945395994633805,0.06152276656355221,0.057322320272793305
138,000,1.0010000000e+00,4.2488194983e-04,-3.7686530150e-05,1.0006934000e+00,8.3280005233e-02,-9.0884276213e-05,-6.1093049658e-05,1.4760370044e-01,6.0849879973e-01,2.0165209191e-01,1.8984910837e-01,1.0000000000e-04,1.0473497136e+00,-1.4076147386e-02,-3.2248333452e-02,0.07912098825174915,0.061773365163287824,0.05616402967312738
139,000,1.0010000000e+00,3.9714250652e-04,-4.9900703737e-06,1.0006934000e+00,8.3346577733e-02,-9.2460025543e-05,-6.2585880002e-05,1.4766464891e-01,6.0898576818e-01,2.0148662551e-01,1.8952760631e-01,1.0000000000e-04,1.0430253782e+00,-1.4126333542e-02,-3.2361410576e-02,0.07875776485015706,0.061638407407966264,0.05611889459705009
140,000,1.0010000000e+00,3.7580765149e-04,2.3768841236e-05,1.0006934000e+00,8.3179988748e-02,-9.3440105566e-05,-6.3339248944e-05,1.4803032336e-01,6.0942215364e-01,2.0144804527e-01,1.8912980110e-01,1.0000000000e-04,1.0384925961e+00,-1.4176780663e-02,-3.2475490142e-02,0.07833976105519612,0.06139218446380002,0.0560698822761155
141,000,1.0010000000e+00,3.5475428313e-04,5.3433117253e-05,1.0006934000e+00,8.3009106315e-02,-9.4402286158e-05,-6.3956135499e-05,1.4844822197e-01,6.0915723594e-01,2.0168895748e-01,1.8915380658e-01,1.0000000000e-04,1.0337479489e+00,-1.4227565141e-02,-3.2590599931e-02,0.07770746556964368,0.06093938261985089,0.05602256047046304
142,000,1.0010000000e+00,3.2990642036e-04,8.7739401425e-05,1.0006934000e+00,8.2959090552e-02,-9.5738253818e-05,-6.4846109514e-05,1.4879250932e-01,6.0931841564e-01,2.0186985597e-01,1.8881172840e-01,1.0000000000e-04,1.0288436590e+00,-1.4278869549e-02,-3.2707318073e-02,0.07719521392524908,0.06064502637700077,0.055978685398265754
143,000,1.0010000000e+00,2.9435553835e-04,1.3334377483e-04,1.0006934000e+00,8.3211082435e-02,-9.8096275665e-05,-6.6790467424e-05,1.4889930468e-01,6.0904921125e-01,2.0202417695e-01,1.8892661180e-01,1.0000000000e-04,1.0238709283e+00,-1.4330977855e-02,-3.2826340857e-02,0.07691200330694296,0.06059487364813228,0.05593192113015402
144,000,1.0010000000e+00,2.4093912525e-04,1.9809806626e-04,1.0006934000e+00,8.3743667713e-02,-1.0210301813e-04,-7.1274564809e-05,1.4883175538e-01,6.0960905350e-01,2.0177040466e-01,1.8862054184e-01,1.0000000000e-04,1.0189035323e+00,-1.4384229574e-02,-3.2946999918e-02,0.07661582477912846,0.06048192528798135,0.05588813156558245
