index,frame,F11,F12,F21,F22,E11,E12,E21,E22,P11,P12,P21,P22,S11,S12,S21,S22,vol_square,vol_rectangle_p,vol_rectangle_m,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m
408,200,1.0010221818e+00,-2.2227686625e-03,1.9626258586e-03,1.0007029281e+00,1.0246301330e-03,-1.3051764627e-04,-1.3051764627e-04,7.0564552036e-04,1.0374640844e-01,-1.4214143817e-03,-6.0781768877e-03,1.4863450657e-01,1.0362653066e-01,-1.0901472476e-03,-6.2771446150e-03,1.4853223864e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519557332e-01,-1.7125331147e-02,-3.9121348081e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
409,200,1.0009678472e+00,-2.2186773748e-03,1.9613345094e-03,1.0007029281e+00,9.7023898767e-04,-1.2905576446e-04,-1.2905576446e-04,7.0563643474e-04,1.0106747899e-01,-1.4305194695e-03,-6.0719780933e-03,1.4693213170e-01,1.0095586783e-01,-1.1036804699e-03,-6.2655820670e-03,1.4683108469e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519023220e-01,-1.7130672271e-02,-3.9121642109e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
410,200,1.0010221818e+00,-2.2213757711e-03,1.9621135840e-03,1.0007213002e+00,1.0246291278e-03,-1.3005878194e-04,-1.3005878194e-04,7.2402762198e-04,1.0428669139e-01,-1.4221105676e-03,-6.0838531178e-03,1.4953867804e-01,1.0416625607e-01,-1.0890504506e-03,-6.2837067047e-03,1.4943302880e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519830942e-01,-1.7122595051e-02,-3.9119106143e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
411,200,1.0010221818e+00,-2.3800802261e-03,2.6074770448e-03,1.0007029281e+00,1.0261036512e-03,1.1339840653e-04,1.1339840653e-04,7.0600755689e-04,1.0183739005e-01,-2.3637467291e-04,-2.9512512743e-03,1.4899813897e-01,1.0172575769e-01,1.1788252041e-04,-3.2142394731e-03,1.4889317040e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519350389e-01,-1.7127400579e-02,-3.9120582531e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
412,200,1.0010221818e+00,-2.3787074093e-03,2.6069658830e-03,1.0007213002e+00,1.0261023185e-03,1.1385370377e-04,1.1385370377e-04,7.2438948714e-04,1.0237675450e-01,-2.3656222220e-04,-2.9567119086e-03,1.4990832504e-01,1.0226455974e-01,1.1964575851e-04,-3.2209888269e-03,1.4979996238e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519625425e-01,-1.7124650219e-02,-3.9118344785e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
413,200,1.0009678472e+00,-2.3761173473e-03,2.6062293963e-03,1.0007029281e+00,9.7171178698e-04,1.1482216119e-04,1.1482216119e-04,7.0599813277e-04,9.9141661078e-02,-2.4919858667e-04,-2.9491011432e-03,1.4731484276e-01,9.9038191868e-02,1.0049500277e-04,-3.2049645305e-03,1.4721110203e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518818156e-01,-1.7132722902e-02,-3.9120893702e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
414,200,1.0009678472e+00,-2.2172392788e-03,1.9608224509e-03,1.0007213002e+00,9.7023798349e-04,-1.2857421751e-04,-1.2857421751e-04,7.2401844183e-04,1.0162161762e-01,-1.4312523485e-03,-6.0777015360e-03,1.4782194914e-01,1.0150946496e-01,-1.1026599603e-03,-6.2722194205e-03,1.4771756255e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519293739e-01,-1.7127967074e-02,-3.9119372926e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
415,200,1.0009678472e+00,-2.3747065751e-03,2.6057199833e-03,1.0007213002e+00,9.7171045946e-04,1.1529728072e-04,1.1529728072e-04,7.2437997833e-04,9.9693619043e-02,-2.4942354553e-04,-2.9546045292e-03,1.4821213419e-01,9.9589604463e-02,1.0218356805e-04,-3.2117904864e-03,1.4810503973e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519090137e-01,-1.7130003096e-02,-3.9118629909e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
416,200,1.0010471991e+00,-2.5298879542e-03,3.2082040682e-03,1.0006779108e+00,1.0528937007e-03,3.3892084687e-04,3.3892084687e-04,6.8134070986e-04,1.0083943754e-01,8.7407389658e-04,-6.8019650669e-05,1.4887167056e-01,1.0073296107e-01,1.2491291765e-03,-3.9092653288e-04,1.4876681247e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519431003e-01,-1.7126594437e-02,-3.9122456133e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
417,200,1.0010428992e+00,-2.5295922061e-03,3.2081079361e-03,1.0006779108e+00,1.0485890424e-03,3.3902621553e-04,3.3902621553e-04,6.8133996169e-04,1.0062181663e-01,8.7279939198e-04,-6.8137599442e-05,1.4874298292e-01,1.0051600117e-01,1.2474924593e-03,-3.9033916538e-04,1.4863821738e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519388223e-01,-1.7127022232e-02,-3.9122489664e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
418,200,1.0010471991e+00,-2.5285569967e-03,3.2076926077e-03,1.0006962829e+00,1.0528920599e-03,3.3936058494e-04,3.3936058494e-04,6.9972208068e-04,1.0136947917e-01,8.7435639080e-04,-7.3070385558e-05,1.4979594367e-01,1.0126243186e-01,1.2515396712e-03,-3.9761228905e-04,1.4968770413e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519706419e-01,-1.7123840274e-02,-3.9120244046e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
419,200,1.0010471991e+00,-2.2825613003e-03,2.1939834969e-03,1.0006779108e+00,1.0501541958e-03,-4.4740387260e-05,-4.4740387260e-05,6.8074559290e-04,1.0356096681e-01,-9.9342314631e-04,-4.9524758795e-03,1.4828077642e-01,1.0344082932e-01,-6.5450380343e-04,-5.1759145437e-03,1.4818175838e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519310641e-01,-1.7127798057e-02,-3.9123965188e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
420,200,1.0010471991e+00,-2.2812096626e-03,2.1934724156e-03,1.0006962829e+00,1.0501530746e-03,-4.4299425162e-05,-4.4299425162e-05,6.9912724573e-04,1.0409055427e-01,-9.9392323481e-04,-4.9580523152e-03,1.4919754362e-01,1.0396985476e-01,-6.5312195774e-04,-5.1824988385e-03,1.4909516381e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519583820e-01,-1.7125066267e-02,-3.9121747726e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
421,200,1.0010428992e+00,-2.2822532967e-03,2.1938827217e-03,1.0006779108e+00,1.0458496248e-03,-4.4631739241e-05,-4.4631739241e-05,6.8074488991e-04,1.0334481383e-01,-9.9423742253e-04,-4.9520953541e-03,1.4815032636e-01,1.0322534941e-01,-6.5566283842e-04,-5.1750514415e-03,1.4805139917e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519267663e-01,-1.7128227840e-02,-3.9123997091e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
422,200,1.0010428992e+00,-2.5282592180e-03,3.2075965691e-03,1.0006962829e+00,1.0485874020e-03,3.3946701303e-04,3.3946701303e-04,6.9972132778e-04,1.0115256077e-01,8.7307929201e-04,-7.3191629281e-05,1.4966653289e-01,1.0104617599e-01,1.2498981492e-03,-3.9703055114e-04,1.4955838877e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519663406e-01,-1.7124270404e-02,-3.9120275733e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
423,200,1.0010428992e+00,-2.2808989289e-03,2.1933715377e-03,1.0006962829e+00,1.0458485035e-03,-4.4189465988e-05,-4.4189465988e-05,6.9912653693e-04,1.0387520630e-01,-9.9474032496e-04,-4.9576754141e-03,1.4906626577e-01,1.0375518130e-01,-6.5428618844e-04,-5.1816411876e-03,1.4896397979e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519540605e-01,-1.7125498415e-02,-3.9121777682e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
424,200,1.0009971644e+00,-2.3202162872e-03,2.3761282075e-03,1.0007279455e+00,1.0004845703e-03,2.7663987457e-05,2.7663987457e-05,7.3090211386e-04,1.0198836916e-01,-6.6523856276e-04,-4.0683049384e-03,1.4931811991e-01,1.0187678752e-01,-3.1872066969e-04,-4.3072418098e-03,1.4921026030e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519498287e-01,-1.7125921597e-02,-3.9117970710e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
425,200,1.0009928646e+00,-2.3198947862e-03,2.3760283593e-03,1.0007279455e+00,9.9618019832e-04,2.7779925434e-05,2.7779925434e-05,7.3090136796e-04,1.0177689226e-01,-6.6615299749e-04,-4.0680257406e-03,1.4918295454e-01,1.0166596122e-01,-3.1999651377e-04,-4.3064520854e-03,1.4907519625e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519455787e-01,-1.7126346598e-02,-3.9117992017e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
426,200,1.0009971644e+00,-2.3263522923e-03,2.3784017333e-03,1.0006462482e+00,1.0004899751e-03,2.5633361533e-05,2.5633361533e-05,6.4916296411e-04,9.9588634906e-02,-6.6351442878e-04,-4.0435902251e-03,1.4528077158e-01,9.9479486698e-02,-3.2543213818e-04,-4.2774281285e-03,1.4518771829e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518294062e-01,-1.7137963851e-02,-3.9127928277e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
427,200,1.0009971644e+00,-2.4776145417e-03,3.0209924154e-03,1.0007279455e+00,1.0022247753e-03,2.7155320121e-04,2.7155320121e-04,7.3127969481e-04,1.0024358904e-01,5.2008648201e-04,-9.6627833944e-04,1.4972374694e-01,1.0014059109e-01,8.8988036131e-04,-1.2678793586e-03,1.4961214914e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519580289e-01,-1.7125101576e-02,-3.9117036141e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
428,200,1.0009971644e+00,-2.4836684617e-03,3.0232609040e-03,1.0006462482e+00,1.0022316309e-03,2.6953479672e-04,2.6953479672e-04,6.4954130698e-04,9.7846315403e-02,5.1958937100e-04,-9.4306329488e-04,1.4566140769e-01,9.7745772576e-02,8.8024601484e-04,-1.2377743582e-03,1.4556467557e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518369627e-01,-1.7137208193e-02,-3.9126975805e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
429,200,1.0009928646e+00,-2.4773035338e-03,3.0208961983e-03,1.0007279455e+00,9.9792034986e-04,2.7166604267e-04,2.7166604267e-04,7.3127892431e-04,1.0003074919e-01,5.1887964015e-04,-9.6631571408e-04,1.4959013604e-01,9.9928394423e-02,8.8830164072e-04,-1.2672665200e-03,1.4947864028e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519537928e-01,-1.7125525189e-02,-3.9117058886e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
430,200,1.0009928646e+00,-2.3260440697e-03,2.3783017521e-03,1.0006462482e+00,9.9618560255e-04,2.5742604415e-05,2.5742604415e-05,6.4916224712e-04,9.9372986298e-02,-6.6441645629e-04,-4.0432951112e-03,1.4514988415e-01,9.9264482523e-02,-3.2668331935e-04,-4.2766122510e-03,1.4505691833e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518252630e-01,-1.7138378167e-02,-3.9127958610e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
431,200,1.0009928646e+00,-2.4833684669e-03,3.0231640018e-03,1.0006462482e+00,9.9792720323e-04,2.6964180033e-04,2.6964180033e-04,6.4954056194e-04,9.7629674148e-02,5.1839444618e-04,-9.4308567968e-04,1.4553170236e-01,9.7529768038e-02,8.7869086414e-04,-1.2371346675e-03,1.4543505879e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518328324e-01,-1.7137621225e-02,-3.9127007238e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
432,200,1.0009846557e+00,-2.2715334562e-03,2.1694832451e-03,1.0006904194e+00,9.8749383854e-04,-5.1394518034e-05,-5.1394518034e-05,6.9323771327e-04,1.0087410580e-01,-1.0472742273e-03,-5.0608751607e-03,1.4696657151e-01,1.0076290479e-01,-7.1295954264e-04,-5.2758360546e-03,1.4686671862e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518888010e-01,-1.7132024368e-02,-3.9122881151e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
433,200,1.0009803559e+00,-2.2712131238e-03,2.1693821554e-03,1.0006904194e+00,9.8318953827e-04,-5.1279890959e-05,-5.1279890959e-05,6.9323698567e-04,1.0066163556e-01,-1.0480900992e-03,-5.0604856125e-03,1.4683237819e-01,1.0055107912e-01,-7.1412894569e-04,-5.2749773823e-03,1.4673262036e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518846229e-01,-1.7132442182e-02,-3.9122904900e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
434,200,1.0009846557e+00,-2.2739217807e-03,2.1703651667e-03,1.0006587569e+00,9.8749575224e-04,-5.2182950631e-05,-5.2182950631e-05,6.6155920317e-04,9.9944073019e-02,-1.0463091407e-03,-5.0511837300e-03,1.4540492495e-01,9.9833800280e-02,-7.1517964945e-04,-5.2643915785e-03,1.4531075269e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518425279e-01,-1.7136651678e-02,-3.9126742945e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
435,200,1.0009846557e+00,-2.5301478691e-03,3.2291453169e-03,1.0006904194e+00,9.9035419951e-04,3.4936779391e-04,3.4936779391e-04,6.9385859845e-04,9.8005355935e-02,8.9730015007e-04,3.5020948781e-05,1.4761960876e-01,9.7908239193e-02,1.2692817266e-03,-2.8094501340e-04,1.4751366377e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519018476e-01,-1.7130719703e-02,-3.9121336492e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
436,200,1.0009846557e+00,-2.5324838247e-03,3.2300238690e-03,1.0006587569e+00,9.9035703686e-04,3.4858710997e-04,3.4858710997e-04,6.6218057338e-04,9.7076819560e-02,8.9685398263e-04,4.3766634197e-05,1.4604215709e-01,9.6980645000e-02,1.2652037701e-03,-2.6930575697e-04,1.4594193020e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518551648e-01,-1.7135387987e-02,-3.9125186251e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
437,200,1.0009803559e+00,-2.5298435481e-03,3.2290499376e-03,1.0006904194e+00,9.8604981056e-04,3.4947782068e-04,3.4947782068e-04,6.9385782852e-04,9.7790884557e-02,8.9600225526e-04,3.4889946334e-05,1.4748773752e-01,9.7694399968e-02,1.2676126648e-03,-2.8037657235e-04,1.4738188902e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518976917e-01,-1.7131135293e-02,-3.9121362422e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
438,200,1.0009803559e+00,-2.2736069157e-03,2.1702641170e-03,1.0006587569e+00,9.8319145197e-04,-5.2071033109e-05,-5.2071033109e-05,6.6155848724e-04,9.9729941931e-02,-1.0471201316e-03,-5.0507878711e-03,1.4527243388e-01,9.9620311391e-02,-7.1633936056e-04,-5.2635228764e-03,1.4517835129e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518383913e-01,-1.7137065338e-02,-3.9126770265e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
439,200,1.0009803559e+00,-2.5321834769e-03,3.2299281481e-03,1.0006587569e+00,9.8605264673e-04,3.4869498377e-04,3.4869498377e-04,6.6217981280e-04,9.6860904955e-02,8.9556165593e-04,4.3640792094e-05,1.4591176313e-01,9.6765359999e-02,1.2635447265e-03,-2.6872734195e-04,1.4581162756e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518510498e-01,-1.7135799489e-02,-3.9125215489e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
440,200,1.0010346904e+00,-2.4738375591e-03,2.9988046001e-03,1.0007404541e+00,1.0397221347e-03,2.6231393107e-04,2.6231393107e-04,7.4378820120e-04,1.0253535184e-01,4.8885910581e-04,-1.0782027727e-03,1.5148650309e-01,1.0242594808e-01,8.6243607711e-04,-1.3843331418e-03,1.5137183291e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6520133295e-01,-1.7119571518e-02,-3.9115331084e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
441,200,1.0010303906e+00,-2.4735298208e-03,2.9987079448e-03,1.0007404541e+00,1.0354175488e-03,2.6242491395e-04,2.6242491395e-04,7.4378743995e-04,1.0232126489e-01,4.8766682989e-04,-1.0782311903e-03,1.5135413800e-01,1.0221252342e-01,8.6087537979e-04,-1.3837121210e-03,1.5123957052e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6520089949e-01,-1.7120004975e-02,-3.9115356490e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
442,200,1.0010346904e+00,-2.4761848594e-03,2.9996843654e-03,1.0007087915e+00,1.0397247734e-03,2.6153178608e-04,2.6153178608e-04,7.1210848846e-04,1.0160600189e-01,4.8865188810e-04,-1.0691896471e-03,1.4991207506e-01,1.0149758430e-01,8.5870410779e-04,-1.3726774217e-03,1.4980331989e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519654577e-01,-1.7124358696e-02,-3.9119183292e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
443,200,1.0010346904e+00,-2.3275802824e-03,2.3993351893e-03,1.0007404541e+00,1.0381041249e-03,3.5561589744e-05,3.5561589744e-05,7.4343708391e-04,1.0414767993e-01,-6.1576762481e-04,-3.9647270037e-03,1.5111738608e-01,1.0403023890e-01,-2.6401538215e-04,-4.2112122072e-03,1.5100620637e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6520057243e-01,-1.7120332037e-02,-3.9116208042e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
444,200,1.0010346904e+00,-2.3299571708e-03,2.4002167917e-03,1.0007087916e+00,1.0381062405e-03,3.4775044952e-05,3.4775044952e-05,7.1175709680e-04,1.0321745803e-01,-6.1517683883e-04,-3.9551604946e-03,1.4955207056e-01,1.0310099541e-01,-2.6669628454e-04,-4.1996485596e-03,1.4944678407e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519580845e-01,-1.7125096022e-02,-3.9120066882e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
445,200,1.0010303906e+00,-2.3272634784e-03,2.3992353130e-03,1.0007404541e+00,1.0337995892e-03,3.5675184012e-05,3.5675184012e-05,7.4343634657e-04,1.0393474259e-01,-6.1668821223e-04,-3.9644614590e-03,1.5098369560e-01,1.0381797075e-01,-2.6529452183e-04,-4.2104275721e-03,1.5087261786e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6520013772e-01,-1.7120766750e-02,-3.9116232214e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
446,200,1.0010303906e+00,-2.4758814169e-03,2.9995874618e-03,1.0007087915e+00,1.0354201866e-03,2.6164050114e-04,2.6164050114e-04,7.1210773713e-04,1.0139044235e-01,4.8746422461e-04,-1.0692122759e-03,1.4978122292e-01,1.0128268460e-01,8.5715254542e-04,-1.3720460521e-03,1.4967256516e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519611642e-01,-1.7124788050e-02,-3.9119212065e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
447,200,1.0010303906e+00,-2.3296454771e-03,2.4001168672e-03,1.0007087916e+00,1.0338017046e-03,3.4886063962e-05,3.4886063962e-05,7.1175637061e-04,1.0300291557e-01,-6.1609262787e-04,-3.9548888293e-03,1.4942002643e-01,1.0288711981e-01,-2.6796588485e-04,-4.1988538289e-03,1.4931483649e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519537787e-01,-1.7125526595e-02,-3.9120094544e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
448,200,1.0010096731e+00,-2.3764280892e-03,2.5855505560e-03,1.0006654021e+00,1.0135253379e-03,1.0422174103e-04,1.0422174103e-04,6.6844717788e-04,1.0018161349e-01,-2.8057651705e-04,-3.0489102675e-03,1.4673747842e-01,1.0007271759e-01,6.7833763178e-05,-3.3054538821e-03,1.4663972865e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518671301e-01,-1.7134191460e-02,-3.9125251704e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
449,200,1.0009553385e+00,-2.3725097430e-03,2.5843000066e-03,1.0006654021e+00,9.5913417321e-04,1.0562165614e-04,1.0562165614e-04,6.6843787389e-04,9.7470476235e-02,-2.9321292504e-04,-3.0465334847e-03,1.4507000138e-01,9.7369635543e-02,5.0689464680e-05,-3.2959726873e-03,1.4497340478e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518148638e-01,-1.7139418085e-02,-3.9125596881e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
450,200,1.0010096731e+00,-2.3713129602e-03,2.5836475430e-03,1.0007338089e+00,1.0135204194e-03,1.0591811771e-04,1.0591811771e-04,7.3688969929e-04,1.0219002941e-01,-2.8136929418e-04,-3.0692856158e-03,1.5012269031e-01,1.0207906508e-01,7.4282096067e-05,-3.3305779338e-03,1.5001241795e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519688259e-01,-1.7124021881e-02,-3.9116916121e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
451,200,1.0010096731e+00,-2.2301909268e-03,1.9860575431e-03,1.0006654021e+00,1.0121550143e-03,-1.2253181029e-04,-1.2253181029e-04,6.6811035229e-04,1.0195844551e-01,-1.3804695148e-03,-5.9545359655e-03,1.4640606008e-01,1.0184189678e-01,-1.0531052129e-03,-6.1527058094e-03,1.4631079610e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518865981e-01,-1.7132244659e-02,-3.9125965757e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
452,200,1.0010096731e+00,-2.2250090655e-03,1.9841520234e-03,1.0007338089e+00,1.0121512317e-03,-1.2082379270e-04,-1.2082379270e-04,7.3655347324e-04,1.0397009284e-01,-1.3829115747e-03,-5.9756477494e-03,1.4976978273e-01,1.0385149252e-01,-1.0488531791e-03,-6.1771720346e-03,1.4966204048e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6519878001e-01,-1.7122124458e-02,-3.9117618699e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
453,200,1.0009553385e+00,-2.2261621669e-03,1.9847685337e-03,1.0006654021e+00,9.5776452301e-04,-1.2109985126e-04,-1.2109985126e-04,6.6810137550e-04,9.9261614889e-02,-1.3896584422e-03,-5.9483836543e-03,1.4472195954e-01,9.9153218928e-02,-1.0666743792e-03,-6.1410935467e-03,1.4462784098e-01,0.60179355281,0.20622856653000002,0.19197788066,8.6518341611e-01,-1.7137488362e-02,-3.9126296302e-02,0.06567521930704316,0.04956030841109928,0.04838302160165059
